flo-deploy, mgmt.music-flo.io., mongo-ops-manager-01.mgmt.music-flo.io., A, 10.180.226.106, true
flo-deploy, mgmt.music-flo.io., mongo-ops-manager-02.mgmt.music-flo.io., A, 10.180.228.100, true
flo-deploy, mgmt.music-flo.io., mongo-ops-manager-03.mgmt.music-flo.io., A, 10.180.227.195, true
flo-deploy, deploy.music-flo.io., db.deploy.music-flo.io., CNAME, prod-infra-dreamus-up.cluster-chix9jzlaajz.ap-northeast-2.rds.amazonaws.com, true
flo-deploy, deploy.music-flo.io., infra-dreamus-my-dev.deploy.music-flo.io., CNAME, dev-infra-dreamus.cluster-chix9jzlaajz.ap-northeast-2.rds.amazonaws.com, true
flo-deploy, deploy.music-flo.io., ro.infra-dreamus-my-dev.deploy.music-flo.io., CNAME, dev-infra-dreamus.cluster-ro-chix9jzlaajz.ap-northeast-2.rds.amazonaws.com, true
flo-deploy, mgmt.dreamusdb.link., dependency-track-pg.mgmt.dreamusdb.link., CNAME, dependency-track.chix9jzlaajz.ap-northeast-2.rds.amazonaws.com, true
flo-deploy, mgmt.dreamusdb.link., deploy-my.mgmt.dreamusdb.link., CNAME, prod-infra-dreamus-up.cluster-chix9jzlaajz.ap-northeast-2.rds.amazonaws.com, true
flo-deploy, mgmt.dreamusdb.link., ro.deploy-my.mgmt.dreamusdb.link., CNAME, prod-infra-dreamus-up.cluster-ro-chix9jzlaajz.ap-northeast-2.rds.amazonaws.com, true
flo-deploy, mgmt.dev.music-flo.io., _523882aa93dace5bea6c30ed56681a9d.mgmt.dev.music-flo.io., CNAME, _9bd030310582c13210afa4940c7d3f95.mhbtsbpdnt.acm-validations.aws., true
flo-deploy, infra.dev.music-flo.io., _ff1a33a673fff59b960e882d332a0970.infra.dev.music-flo.io., CNAME, _3d89333753d9df9f0cf3009e3934df0e.mhbtsbpdnt.acm-validations.aws., true
flo-deploy, infra.dev.music-flo.io., test-juliet-al2023.infra.dev.music-flo.io., A, 10.180.234.39, true
flo-deploy, infra.music-flo.io., _8c75782a929ebffeb8f7e9ec4ba6b328.infra.music-flo.io., CNAME, _d74ff5bb7881ea5f57b3fd3c307ee565.olprtlswtu.acm-validations.aws., true
flo-deploy, infra.music-flo.io., _eb3fa7191dee9c9f57c34f48de64fe51.infra.music-flo.io., CNAME, _0a609ce13cce6a856fa70a328a51545c.tfmgdnztqk.acm-validations.aws., true
flo-deploy, infra.music-flo.io., a-kafka01-test.infra.music-flo.io., A, 10.180.234.29, true
flo-deploy, infra.music-flo.io., a-kafka01.infra.music-flo.io., A, 10.180.226.85, true
flo-deploy, infra.music-flo.io., a-kafka02.infra.music-flo.io., A, 10.180.226.31, true
flo-deploy, infra.music-flo.io., a-kafka03.infra.music-flo.io., A, 10.180.226.150, true
flo-deploy, infra.music-flo.io., a-zk01.infra.music-flo.io., A, 10.180.226.144, true
flo-deploy, infra.music-flo.io., b-kafka01-test.infra.music-flo.io., A, 10.180.235.224, true
flo-deploy, infra.music-flo.io., b-kafka01.infra.music-flo.io., A, 10.180.227.203, true
flo-deploy, infra.music-flo.io., b-kafka02.infra.music-flo.io., A, 10.180.227.249, true
flo-deploy, infra.music-flo.io., b-kafka03.infra.music-flo.io., A, 10.180.227.107, true
flo-deploy, infra.music-flo.io., b-zk01.infra.music-flo.io., A, 10.180.227.52, true
flo-deploy, infra.music-flo.io., c-kafka01-test.infra.music-flo.io., A, 10.180.236.45, true
flo-deploy, infra.music-flo.io., c-kafka01.infra.music-flo.io., A, 10.180.228.90, true
flo-deploy, infra.music-flo.io., c-kafka02.infra.music-flo.io., A, 10.180.228.42, true
flo-deploy, infra.music-flo.io., c-kafka03.infra.music-flo.io., A, 10.180.228.43, true
flo-deploy, infra.music-flo.io., c-zk01.infra.music-flo.io., A, 10.180.228.135, true
flo-deploy, infra.music-flo.io., _4acee7cd40a0930ecd9ef1c099881cfd.log.infra.music-flo.io., CNAME, _4d876a5ba0162482ca7291705cb19898.bkngfjypgb.acm-validations.aws., true
flo-deploy, infra.music-flo.io., _e9b669dd7e66880ea66f801b39bb654c.log.infra.music-flo.io., CNAME, _30bfc24c81ba2875990d7e280cdbb89c.mzlfeqexyx.acm-validations.aws., true
flo-deploy, infra.music-flo.io., _d03fe978f6d20df52b7fd293b82110cd.alpha.log.infra.music-flo.io., CNAME, _2486442d807673f3035b04112faa67f0.dqxlbvzbzt.acm-validations.aws., true
flo-deploy, infra.music-flo.io., _74d73325333de4b920000b1e8a8a62e3.dev.log.infra.music-flo.io., CNAME, _968014d979c4b64be1738acc60d3c03f.mzlfeqexyx.acm-validations.aws., true
flo-deploy, infra.music-flo.io., _c106fd924a76b58660165392dd27c0a5.qa.log.infra.music-flo.io., CNAME, _82e37fdc168818b30d02b5bc9d1bbf4e.yygwskclfy.acm-validations.aws., true
flo-deploy, infra.music-flo.io., _7743339d046833ff1ac449b55e92dfa0.qa01.log.infra.music-flo.io., CNAME, _4ccfbdd3d1710b4063b53be478f9030c.cvxnfrzvtq.acm-validations.aws., true
flo-deploy, infra.music-flo.io., _161584ead4a291aaa60ba85570b1686f.stg.log.infra.music-flo.io., CNAME, _7529bf714ffcec687571fc4b3ee1888c.dqxlbvzbzt.acm-validations.aws., true
flo-deploy, infra.music-flo.io., _3fc1d9a7f897c48ae1ebb045e060466f.stg.log.infra.music-flo.io., CNAME, _b6f6dbab01e47ec8ce4cb388bb7fc0ae.mzlfeqexyx.acm-validations.aws., true
flo-deploy, infra.music-flo.io., meta-db.infra.music-flo.io., A, 10.180.228.165, true
flo-deploy, infra.music-flo.io., opensearch.infra.music-flo.io., CNAME, vpc-metric-monitoring-tjfoxxuxqncnyies5kabznkamu.ap-northeast-2.es.amazonaws.com, true
flo-deploy, infra.music-flo.io., pmm-ec2.infra.music-flo.io., A, 10.180.226.220, true
flo-deploy, infra.music-flo.io., prometheus.infra.music-flo.io., A, 10.180.227.157, true
flo-production, alpha.music-flo.com., _0d8ffbb9193c0af730d47a2d2d645a99.alpha.music-flo.com., CNAME, _e1f73108adf8c2cf7882e68cb85586b6.bwfqbhlrkg.acm-validations.aws., true
flo-production, alpha.music-flo.com., _9678fe8d8bb7ac8179ac96b51cc822b0.alpha.music-flo.com., CNAME, _a945251706fa870689f8eab56c4f415a.nhsllhhtvj.acm-validations.aws., true
flo-production, prod.music-flo.com., _1bfd0c247aec3a1c989d35ff98861ca8.prod.music-flo.com., CNAME, _93daa787d7ce3814a827a4f8699508f6.rdnyqppgxp.acm-validations.aws., true
flo-production, prod.music-flo.com., _95374de5de97465cfe5fe792d708a487.prod.music-flo.com., CNAME, _3678e9d3618cc2f1179a05a07832a992.bdvkfdzfbg.acm-validations.aws., true
flo-production, prod.music-flo.com., mcp-mds.cache.prod.music-flo.com., CNAME, mcp-mds-cache-prod-music-flo-com.nbqywf.ng.0001.apn2.cache.amazonaws.com, true
flo-production, prod.music-flo.com., ro.mcp-mds.cache.prod.music-flo.com., CNAME, mcp-mds-cache-prod-music-flo-com-ro.nbqywf.ng.0001.apn2.cache.amazonaws.com, true
flo-production, prod.music-flo.com., mcp-service.cache.prod.music-flo.com., CNAME, mcp-service-cache-prod-music-flo-com.nbqywf.clustercfg.apn2.cache.amazonaws.com, true
flo-production, prod.music-flo.com., mcp.cache.prod.music-flo.com., CNAME, mcp-cache-music-flo-com.nbqywf.ng.0001.apn2.cache.amazonaws.com, true
flo-production, prod.music-flo.com., ro.mcp.cache.prod.music-flo.com., CNAME, mcp-cache-music-flo-com-ro.nbqywf.ng.0001.apn2.cache.amazonaws.com, true
flo-production, prod.music-flo.com., pri-mcp-redis-01.cache.prod.music-flo.com., A, 10.180.37.94, true
flo-production, prod.music-flo.com., pri-mcp-redis-02.cache.prod.music-flo.com., A, 10.180.39.80, true
flo-production, prod.music-flo.com., pri-mcp-redis-03.cache.prod.music-flo.com., A, 10.180.41.85, true
flo-production, prod.music-flo.com., pri-mcp-redis-cluster-01.cache.prod.music-flo.com., A, 10.1.22.183, true
flo-production, prod.music-flo.com., pri-mcp-redis-cluster-02.cache.prod.music-flo.com., A, 10.1.22.184, true
flo-production, prod.music-flo.com., pri-mcp-redis-cluster-03.cache.prod.music-flo.com., A, 10.1.22.186, true
flo-production, prod.music-flo.com., redis.cache.prod.music-flo.com., CNAME, redis-cache-prod-music-flo-com.nbqywf.clustercfg.apn2.cache.amazonaws.com, true
flo-production, prod.music-flo.com., _fd320ac1a83e8a28853396434056cacb.cmsflo.prod.music-flo.com., CNAME, _656ec541bdcfced620550f8551faa6ad.xlfgrmvvlj.acm-validations.aws., true
flo-production, prod.music-flo.com., kafka-01.prod.music-flo.com., A, 10.180.36.140, true
flo-production, prod.music-flo.com., kafka-02.prod.music-flo.com., A, 10.180.39.36, true
flo-production, prod.music-flo.com., kafka-03.prod.music-flo.com., A, 10.180.40.47, true
flo-production, prod.music-flo.com., kafka-04.prod.music-flo.com., A, 10.180.36.106, true
flo-production, prod.music-flo.com., kafka-05.prod.music-flo.com., A, 10.180.40.224, true
flo-production, prod.music-flo.com., mcp-nfs-data.prod.music-flo.com., CNAME, fs-07b9b29534599a616.efs.ap-northeast-2.amazonaws.com, true
flo-production, prod.music-flo.com., nfs.prod.music-flo.com., CNAME, fs-084374ce69f336703.efs.ap-northeast-2.amazonaws.com, true
flo-production, prod.music-flo.com., pri-mcp-redis-stat-clst.prod.music-flo.com., A, 10.1.22.183, true
flo-production, prod.music-flo.com., pri-mcp-zk-01.prod.music-flo.com., A, 10.180.37.125, true
flo-production, prod.music-flo.com., pri-mcp-zk-02.prod.music-flo.com., A, 10.180.39.228, true
flo-production, prod.music-flo.com., pri-mcp-zk-03.prod.music-flo.com., A, 10.180.41.47, true
flo-production, music-flo.com., _857975ec38db0cd4515c697db342a5d9.music-flo.com., CNAME, _b6b7ff9bb6abad3582dd42698999cffd.bdvkfdzfbg.acm-validations.aws., true
flo-production, music-flo.com., _8835c716252c75cfd0892fb115f7bf11.music-flo.com., CNAME, _7c6885a122a4f0f3f2cf86f105f5fda3.bxmgrlxjqk.acm-validations.aws., true
flo-production, music-flo.com., _d7f945d4f0efe7fe5fbdcd6b13c6521c.music-flo.com., CNAME, _ecc2b739a87df5bfffc453b8d0622474.yssrbzrnkq.acm-validations.aws., true
flo-production, music-flo.com., apollo-cdn.music-flo.com., CNAME, apollo-cdn2.music-flo.dlacc.skcdn.com, true
flo-production, music-flo.com., apollo-hls.music-flo.com., CNAME, apollo-hls2.music-flo.dlacc.skcdn.com, true
flo-production, music-flo.com., apollo-hpd.music-flo.com., CNAME, apollo-hpd2.music-flo.dlacc.skcdn.com, true
flo-production, music-flo.com., apollo-vhls.music-flo.com., CNAME, apollo-vhls2.music-flo.dlacc.skcdn.com, true
flo-production, music-flo.com., cdn.music-flo.com., CNAME, image-music-flo.dlacc.skcdn.com., true
flo-production, music-flo.com., cdn2.music-flo.com., CNAME, cdn2.music-flo.dlacc.skcdn.com., true
flo-production, music-flo.com., _07236fe87c04dc98e23b48986296aaac.cmsflo.music-flo.com., CNAME, _a7f889419759273fd1a2b9cfed1fc702.xlfgrmvvlj.acm-validations.aws., true
flo-production, music-flo.com., hls.music-flo.com., CNAME, auth-music-flo.dlacc.skcdn.com., true
flo-production, music-flo.com., hls2.music-flo.com., CNAME, hls2.music-flo.dlacc.skcdn.com., true
flo-production, music-flo.com., hpd.music-flo.com., CNAME, music-flo.dlacc.skcdn.com., true
flo-production, music-flo.com., hpd2.music-flo.com., CNAME, hpd2.music-flo.dlacc.skcdn.com., true
flo-production, music-flo.com., mds-cdn.music-flo.com., CNAME, mds-cdn.music-flo.dlacc.skcdn.com., true
flo-production, music-flo.com., mff.music-flo.com., CNAME, d21q2zab2c655q.cloudfront.net, true
flo-production, music-flo.com., _f4b0d8c09df12ddbe60f7da598fb9e45.mff.music-flo.com., CNAME, _961220cd87097cd852a234ff1d5b231a.sdgjtdhdhz.acm-validations.aws., true
flo-production, music-flo.com., reco-hook.music-flo.com., A, 10.180.37.21, true
flo-production, alpha.create-flo.com., _a3f083469dbe4bd695072ee4459810c1.alpha.create-flo.com., CNAME, _596e973eb32e24589e11db3c4a65e893.yzdtlljtvc.acm-validations.aws., true
flo-production, prod99.music-flo.com., _66fd3d6ebe6044641c59c7b638cdf69c.prod99.music-flo.com., CNAME, _5127cfd129a20a8ec65073625b03800f.xlfgrmvvlj.acm-validations.aws., true
flo-production, prod99.music-flo.com., _95210d9fbc0d7fa9303c338f04c005b9.prod99.music-flo.com., CNAME, _8db6f867478ab9e4355129fd2ec0c311.xlfgrmvvlj.acm-validations.aws., true
flo-production, prod.music-flo.io., _da5e09e44e011811d8558a0db04e9426.prod.music-flo.io., CNAME, _951a720707cb33a4596ab2ef72f9f3aa.bsgbmzkfwj.acm-validations.aws., true
flo-production, prod.music-flo.io., _0a8d6261c801e2422864bac9656ff5f7.emr-mon.prod.music-flo.io., CNAME, _2c1a9f5c985cb57530fd3f80e0d42c40.dqxlbvzbzt.acm-validations.aws., true
flo-production, test.flodb.link., test-dba-mgo-01.test.flodb.link., A, 10.180.45.53, true
flo-production, test.flodb.link., test-dba-mgo-02.test.flodb.link., A, 10.180.45.196, true
flo-production, test.flodb.link., test-dba-mgo-03.test.flodb.link., A, 10.180.46.48, true
flo-production, test.flodb.link., test-dba-mgod-01.test.flodb.link., A, 10.180.45.93, true
flo-production, test.flodb.link., test-dba-mgod-02.test.flodb.link., A, 10.180.45.205, true
flo-production, test.flodb.link., test-dba-mgod-03.test.flodb.link., A, 10.180.46.75, true
flo-production, test.flodb.link., test-dba-mgod-04.test.flodb.link., A, 10.180.45.102, true
flo-production, test.flodb.link., test-dba-mgod-05.test.flodb.link., A, 10.180.45.173, true
flo-production, test.flodb.link., test-dba-mgod-06.test.flodb.link., A, 10.180.46.54, true
flo-production, test.flodb.link., test-dba-mgod-07.test.flodb.link., A, 10.180.45.41, true
flo-production, test.flodb.link., test-dba-mgod-08.test.flodb.link., A, 10.180.45.230, true
flo-production, test.flodb.link., test-dba-mgod-09.test.flodb.link., A, 10.180.46.90, true
flo-production, test.flodb.link., test-dba-mgod-10.test.flodb.link., A, 10.180.45.89, true
flo-production, test.flodb.link., test-dba-mgod-11.test.flodb.link., A, 10.180.45.186, true
flo-production, test.flodb.link., test-dba-mgod-12.test.flodb.link., A, 10.180.46.82, true
flo-production, prod.flomuz.io., _088108e8280ab8e9c292a5ad2e70d6f9.prod.flomuz.io., CNAME, _68865bb5ca2a58e3ee4a2a9a4d40cea4.rdnyqppgxp.acm-validations.aws., true
flo-production, prod.flomuz.io., _17f4192435db1520e65f4cf2b282b5fd.prod.flomuz.io., CNAME, _482ab2d3b1c1aef313ce6327d73fcc7c.nhsllhhtvj.acm-validations.aws., true
flo-production, music-flo.io., _02d8787b9c8af4c21124f55c05df8421.music-flo.io., CNAME, _a8ab404155845d7ba262545cfd0f38b4.sggfvksfyf.acm-validations.aws., true
flo-production, music-flo.io., _61b488f4994540e024dd4e371cead04d.music-flo.io., CNAME, _0fbd47eac1fa63ddb27d2e3575f008bf.jfrzftwwjs.acm-validations.aws., true
flo-production, music-flo.io., _bdc3ba6ee6fa715826151251fefd7cc3.music-flo.io., CNAME, _6daabb2a0014d13872a41f319df5ad34.duyqrilejt.acm-validations.aws., true
flo-production, music-flo.io., _6d21f3e7391a684e95cdc19880018d81.api.music-flo.io., CNAME, _2fc1203a387186f2952ea1ac80bab3ba.nhqijqilxf.acm-validations.aws., true
flo-production, music-flo.io., ldap.aws.music-flo.io., A, 10.10.221.75, true
flo-production, music-flo.io., _1e05e06ec3047d44f81dd50e8359bd6e.api.dev.music-flo.io., CNAME, _ca9c79565bb9836881e10e85987b1b7d.jfrzftwwjs.acm-validations.aws., false
flo-production, music-flo.io., flo-image-generation.music-flo.io., A, 10.1.22.181, true
flo-production, music-flo.io., fmon.music-flo.io., A, 10.180.37.21, true
flo-production, music-flo.io., _526efd593b5628b63bbf289167675659.hatta.mcp.music-flo.io., CNAME, _a983c627b703d3ce6168609acf21ded8.mzlfeqexyx.acm-validations.aws., true
flo-production, music-flo.io., emr.7-5.prod.music-flo.io., CNAME, emr.prod.music-flo.io, true
flo-production, music-flo.io., _da5e09e44e011811d8558a0db04e9426.prod.music-flo.io., CNAME, _951a720707cb33a4596ab2ef72f9f3aa.bsgbmzkfwj.acm-validations.aws., true
flo-production, music-flo.io., backend.prod.music-flo.io., A, 10.180.37.213, true
flo-production, music-flo.io., _0a8d6261c801e2422864bac9656ff5f7.emr-mon.prod.music-flo.io., CNAME, _2c1a9f5c985cb57530fd3f80e0d42c40.dqxlbvzbzt.acm-validations.aws., true
flo-production, music-flo.io., emr.prod.music-flo.io., A, 10.180.41.29, true
flo-production, music-flo.io., flo-search.prod.music-flo.io., CNAME, vpc-flo-search-prod-gye2bgaiwh2oaifzwqrimybcra.ap-northeast-2.es.amazonaws.com, true
flo-production, music-flo.io., presto.prod.music-flo.io., A, 10.180.39.229, true
flo-production, music-flo.io., trino.prod.music-flo.io., A, 10.180.38.141, true
flo-production, music-flo.io., squid.music-flo.io., A, 10.10.204.90, true
flo-production, music-flo.io., _5584bd736ae6758f187e6f681814cead.stg.music-flo.io., CNAME, _f19f08c3e48a0cd0eed7e648bd71ab29.zbkrxsrfvj.acm-validations.aws., true
flo-production, music-flo.io., _67022476ebaa2d22848f104cb52305ff.api.stg.music-flo.io., CNAME, _4f8027e8c05cafd39affa29a0e34aaee.nhqijqilxf.acm-validations.aws., true
flo-production, music-flo.io., ldap.test.music-flo.io., A, 10.10.218.106, true
flo-production, flomuz.io., _0eb8a473e10dd9aa63e031c8824e0cf4.flomuz.io., CNAME, _2e6f6711d312650bbdffb30e0f252c19.btkxpdzscj.acm-validations.aws., true
flo-production, stg.music-flo.com., _88cc99e2e203dc0a711ba809a33837a9.stg.music-flo.com., CNAME, _a741cd2b27e3462b9edeb09436a22651.bxmgrlxjqk.acm-validations.aws., true
flo-production, create-flo.com., _2f4cf0adc89a2cb5a9576e30f5ddd18d.create-flo.com., CNAME, _2e501195c85bb44b16e2ad8f143362c0.bpxxncpwjz.acm-validations.aws., true
flo-production, create-flo.com., _bddead5dd96984096ad6bc7659ba07d9.create-flo.com., CNAME, _4f5a715bdc433550784e8bf865754cce.bpxxncpwjz.acm-validations.aws., true
flo-production, create-flo.com., _aeb7e6695410a26f3c5b1e02224caae1.prod.create-flo.com., CNAME, _03be47bbf6ebd44d978695ceb0c05dda.djqtsrsxkq.acm-validations.aws., true
flo-production, alpha.music-flo.io., _2804215d02712a5fd1cc6fdf0323515a.alpha.music-flo.io., CNAME, _2d0ab5079940b3c7863ad887d3690e7b.bwfqbhlrkg.acm-validations.aws., true
flo-production, alpha.music-flo.io., _98c0e5bbc5cc6ea1929225eff715959b.api.alpha.music-flo.io., CNAME, _d3e780ca33530543cc14f4a52054fd9e.bwfqbhlrkg.acm-validations.aws., true
flo-production, prod.flodb.link., digitalcard-my.prod.flodb.link., CNAME, prod-mmate.cluster-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., ro.digitalcard-my.prod.flodb.link., CNAME, prod-mmate.cluster-ro-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., dreamus-my.prod.flodb.link., CNAME, prod-service-dreamus.cluster-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., ro.dreamus-my.prod.flodb.link., CNAME, prod-service-dreamus.cluster-ro-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., flo-extract-mgo-01.prod.flodb.link., A, 10.180.45.45, true
flo-production, prod.flodb.link., flo-mgo-01.prod.flodb.link., A, 10.180.45.52, true
flo-production, prod.flodb.link., flo-mgo-02.prod.flodb.link., A, 10.180.45.187, true
flo-production, prod.flodb.link., flo-mgo-03.prod.flodb.link., A, 10.180.46.74, true
flo-production, prod.flodb.link., flo-mgod-01.prod.flodb.link., A, 10.180.45.96, true
flo-production, prod.flodb.link., flo-mgod-02.prod.flodb.link., A, 10.180.45.177, true
flo-production, prod.flodb.link., flo-mgod-03.prod.flodb.link., A, 10.180.46.76, true
flo-production, prod.flodb.link., flo-mgod-04.prod.flodb.link., A, 10.180.45.9, true
flo-production, prod.flodb.link., flo-mgod-05.prod.flodb.link., A, 10.180.45.216, true
flo-production, prod.flodb.link., flo-mgod-06.prod.flodb.link., A, 10.180.46.98, true
flo-production, prod.flodb.link., flo-mgod-07.prod.flodb.link., A, 10.180.45.82, true
flo-production, prod.flodb.link., flo-mgod-08.prod.flodb.link., A, 10.180.45.195, true
flo-production, prod.flodb.link., flo-mgod-09.prod.flodb.link., A, 10.180.46.61, true
flo-production, prod.flodb.link., flo-mgod-10.prod.flodb.link., A, 10.180.45.87, true
flo-production, prod.flodb.link., flo-mgod-11.prod.flodb.link., A, 10.180.45.190, true
flo-production, prod.flodb.link., flo-mgod-12.prod.flodb.link., A, 10.180.46.85, true
flo-production, prod.flodb.link., mcp-mgo-01.prod.flodb.link., A, 10.180.45.31, true
flo-production, prod.flodb.link., mcp-mgo-02.prod.flodb.link., A, 10.180.45.194, true
flo-production, prod.flodb.link., mcp-mgo-03.prod.flodb.link., A, 10.180.46.118, true
flo-production, prod.flodb.link., mcp-my.prod.flodb.link., CNAME, prod-mcp.cluster-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., extract.mcp-my.prod.flodb.link., CNAME, prod-mcp-extract.cluster-ro-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., ro.mcp-my.prod.flodb.link., CNAME, prod-mcp.cluster-ro-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., mmate-my.prod.flodb.link., CNAME, prod-mmate.cluster-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., extract.mmate-my.prod.flodb.link., CNAME, prod-mmate-extract.cluster-ro-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., ro.mmate-my.prod.flodb.link., CNAME, prod-mmate.cluster-ro-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., mmatearc-my.prod.flodb.link., CNAME, prod-mmate-arc.cluster-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., ro.mmatearc-my.prod.flodb.link., CNAME, prod-mmate-arc.cluster-ro-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., mmatelog-my.prod.flodb.link., CNAME, prod-mmate-arc.cluster-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., ro.mmatelog-my.prod.flodb.link., CNAME, prod-mmate-arc.cluster-ro-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., nearline-mgo-01.prod.flodb.link., A, 10.180.45.70, true
flo-production, prod.flodb.link., nearline-mgo-02.prod.flodb.link., A, 10.180.45.179, true
flo-production, prod.flodb.link., nearline-mgo-03.prod.flodb.link., A, 10.180.46.73, true
flo-production, prod.flodb.link., nearline-mgod-01.prod.flodb.link., A, 10.180.45.25, true
flo-production, prod.flodb.link., nearline-mgod-02.prod.flodb.link., A, 10.180.45.140, true
flo-production, prod.flodb.link., nearline-mgod-03.prod.flodb.link., A, 10.180.46.52, true
flo-production, prod.flodb.link., ota-my.prod.flodb.link., CNAME, prod-mmate.cluster-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., ro.ota-my.prod.flodb.link., CNAME, prod-mmate.cluster-ro-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., ota.prod.flodb.link., CNAME, prod-mmate.cluster-crbdsqpcye01.ap-northeast-2.rds.amazonaws.com, true
flo-production, prod.flodb.link., prod-nearline-mongod-01.prod.flodb.link., A, 10.180.45.25, true
flo-production, prod.flodb.link., prod-nearline-mongod-02.prod.flodb.link., A, 10.180.45.140, true
flo-production, prod.flodb.link., prod-nearline-mongod-03.prod.flodb.link., A, 10.180.46.52, true
flo-production, prod.flodb.link., prod-seldb.prod.flodb.link., A, 10.180.45.63, true
flo-production, prod.flodb.link., support-mgo-01.prod.flodb.link., A, 10.180.45.70, true
flo-production, prod.flodb.link., support-mgo-02.prod.flodb.link., A, 10.180.45.179, true
flo-production, prod.flodb.link., support-mgo-03.prod.flodb.link., A, 10.180.46.73, true
flo-production, prod.flodb.link., support-mgod-01.prod.flodb.link., A, 10.180.45.25, true
flo-production, prod.flodb.link., support-mgod-02.prod.flodb.link., A, 10.180.45.140, true
flo-production, prod.flodb.link., support-mgod-03.prod.flodb.link., A, 10.180.46.52, true
flo-security, flo-car.link., _4d4fb391aa6ecbf0218516de94d608c4.flo-car.link., CNAME, _a850f9f77e0c73c539127de8ec771379.jfrzftwwjs.acm-validations.aws., true
flo-security, flo-car.link., _e369038f4aab90966f1dc083c1208bbc.flo-car.link., CNAME, _34e190228c8f3a59a3a04a2bb9535272.qwknvqrlct.acm-validations.aws., true
flo-security, sec.music-flo.io., _0caef21f87c0143320939a8200d469c1.sec.music-flo.io., CNAME, _34db6f489dc2ab0718c994dac2bf8247.qwknvqrlct.acm-validations.aws., true
flo-security, sec.music-flo.io., _753a2c9332684094989af31710ca3335.sec.music-flo.io., CNAME, _afda2da6a6532d3b0e36e0b39dcaeaa1.btkxpdzscj.acm-validations.aws., true
flo-security, sec.music-flo.io., tadpole-proxy.sec.music-flo.io., A, 10.180.37.161, true
